B_win_prob,R_win_prob,R_fighter,B_fighter,date
0.37600648,0.6239935,Jake Matthews,Matthew Semelsberger,2022-12-17
0.68525636,0.31474367,Rafa Garcia,Maheshate,2022-12-17
0.30221307,0.6977869,David Dvorak,Manel Kape,2022-12-17
0.40206623,0.59793377,Sergey Morozov,Journey Newson,2022-12-17
0.61989385,0.38010615,Bryan Battle,Rinat Fakhretdinov,2022-12-17
0.69314516,0.30685487,Said Nurmagomedov,Saidyokub Kakhramonov,2022-12-17
0.3998788,0.6001212,Jan Blachowicz,Magomed Ankalaev,2022-12-10
0.43454176,0.56545824,Jairzinho Rozenstruik,Chris Daukaus,2022-12-10
0.31772423,0.6822758,Santiago Ponzinibbio,Alex Morono,2022-12-10
0.27403885,0.72596115,Paddy Pimblett,Jared Gordon,2022-12-10
0.51167667,0.48832336,Edmen Shahbazyan,Dalcha Lungiambula,2022-12-10
0.35298938,0.6470106,Darren Till,Dricus Du Plessis,2022-12-10
0.38527155,0.61472845,Raul Rosas Jr.,Jay Perrin,2022-12-10
0.35366863,0.64633137,Bryce Mitchell,Ilia Topuria,2022-12-10
0.5173727,0.4826273,Chris Curtis,Joaquin Buckley,2022-12-10
0.40755826,0.59244174,Billy Quarantillo,Alexander Hernandez,2022-12-10
0.37713414,0.62286586,TJ Brown,Erik Silva,2022-12-10
0.33971566,0.66028434,Cameron Saaiman,Steven Koslow,2022-12-10
0.66312754,0.33687246,Stephen Thompson,Kevin Holland,2022-12-03
0.12742865,0.87257135,Tai Tuivasa,Sergei Pavlovich,2022-12-03
0.33472812,0.6652719,Matheus Nicolau,Matt Schnell,2022-12-03
0.39573175,0.60426825,Angela Hill,Emily Ducote,2022-12-03
0.5328373,0.4671627,Jack Hermansson,Roman Dolidze,2022-12-03
0.30515844,0.69484156,Bryan Barberena,Rafael Dos Anjos,2022-12-03
0.3935619,0.6064381,Eryk Anders,Kyle Daukaus,2022-12-03
0.41445303,0.585547,Niko Price,Phil Rowe,2022-12-03
0.51239264,0.48760736,Michael Johnson,Marc Diakiese,2022-12-03
0.18134123,0.81865877,Natan Levy,Genaro Valdez,2022-12-03
0.23619407,0.7638059,Darren Elkins,Jonathan Pearce,2022-12-03
0.5675229,0.43247712,Clay Guida,Scott Holtzman,2022-12-03
0.47691172,0.5230883,Marcelo Rojo,Francis Marshall,2022-12-03
0.287319,0.712681,Yazmin Jauregui,Istela Nunes,2022-12-03
0.75495654,0.24504346,Chase Sherman,Waldo Cortes-Acosta,2022-11-19
0.22536021,0.7746398,Andre Fialho,Muslim Salikhov,2022-11-19
0.35797435,0.64202565,Jennifer Maia,Maryna Moroz,2022-11-19
0.66637444,0.33362553,Kennedy Nzechukwu,Ion Cutelaba,2022-11-19
0.36830974,0.63169026,Jack Della Maddalena,Danny Roberts,2022-11-19
0.24569863,0.75430137,Vince Morales,Miles Johns,2022-11-19
0.6153429,0.38465708,Vanessa Demopoulos,Maria Oliveira,2022-11-19
0.4157893,0.5842107,Brady Hiestand,Fernie Garcia,2022-11-19
0.5090263,0.4909737,Charles Johnson,Zhalgas Zhumagulov,2022-11-19
0.4579537,0.5420463,Natalia Silva,Tereza Bleda,2022-11-19
0.6794188,0.32058123,Ricky Turcios,Kevin Natividad,2022-11-19
0.6314911,0.36850888,Frankie Edgar,Chris Gutierrez,2022-11-12
0.14600867,0.8539913,Dustin Poirier,Michael Chandler,2022-11-12
0.71061283,0.28938717,Erin Blanchfield,Molly McCann,2022-11-12
0.43996775,0.56003225,Carla Esparza,Zhang Weili,2022-11-12
0.5407635,0.45923647,Dominick Reyes,Ryan Spann,2022-11-12
0.6258911,0.37410888,Dan Hooker,Claudio Puelles,2022-11-12
0.4623233,0.5376767,Israel Adesanya,Alex Pereira,2022-11-12
0.50621647,0.49378353,Brad Riddell,Renato Moicano,2022-11-12
0.55486333,0.4451367,Matt Frevola,Ottman Azaitar,2022-11-12
0.64653707,0.3534629,Andre Petroski,Wellington Turman,2022-11-12
0.7853715,0.21462852,Karolina Kowalkiewicz,Silvana Gomez Juarez,2022-11-12
0.26695037,0.73304963,Michael Trizano,SeungWoo Choi,2022-11-12
0.25910127,0.7408987,Julio Arce,Montel Jackson,2022-11-12
0.5211171,0.47888294,Carlos Ulberg,Nicolae Negumereanu,2022-11-12
0.30609155,0.69390845,Darrick Minner,Shayilan Nuerdanbieke,2022-11-05
0.7572873,0.24271266,Neil Magny,Daniel Rodriguez,2022-11-05
0.24394596,0.75605404,Marina Rodriguez,Amanda Lemos,2022-11-05
0.62280476,0.3771952,Polyana Viana,Jinh Yu Frey,2022-11-05
0.3284356,0.6715644,Miranda Maverick,Shanna Young,2022-11-05
0.6618178,0.33818224,Grant Dawson,Mark Madsen,2022-11-05
0.48414606,0.51585394,Tagir Ulanbekov,Nate Maness,2022-11-05
0.5172662,0.4827338,Liudvik Sholinian,Johnny Munoz,2022-11-05
0.6633575,0.3366425,Mario Bautista,Benito Lopez,2022-11-05
0.22911519,0.7708848,Carlos Candelario,Jake Hadley,2022-11-05
0.6954545,0.3045455,Tamires Vidal,Ramona Pascual,2022-11-05
0.6337693,0.36623073,Dustin Jacoby,Khalil Rountree Jr.,2022-10-29
0.16955757,0.8304424,Waldo Cortes-Acosta,Jared Vanderaa,2022-10-29
0.6831639,0.31683612,Calvin Kattar,Arnold Allen,2022-10-29
0.6422889,0.35771108,Phil Hawes,Roman Dolidze,2022-10-29
0.46329683,0.53670317,Josh Fremd,Tresean Gore,2022-10-29
0.57563955,0.42436045,Andrei Arlovski,Marcos Rogerio de Lima,2022-10-29
0.5998038,0.40019616,Joseph Holmes,JunYong Park,2022-10-29
0.4906832,0.5093168,Chase Hooper,Steve Garcia,2022-10-29
0.32078546,0.67921454,Tim Means,Max Griffin,2022-10-29
0.48234993,0.51765007,Christian Rodriguez,Joshua Weems,2022-10-29
0.5242921,0.4757079,Cody Durden,Carlos Mota,2022-10-29
0.86496025,0.13503976,Charles Oliveira,Islam Makhachev,2022-10-22
0.8637237,0.13627629,Belal Muhammad,Sean Brady,2022-10-22
0.83185303,0.16814694,Makhmud Muradov,Caio Borralho,2022-10-22
0.7955677,0.20443231,Beneil Dariush,Mateusz Gamrot,2022-10-22
0.65242577,0.34757423,Petr Yan,Sean O'Malley,2022-10-22
0.4954568,0.5045432,Aljamain Sterling,TJ Dillashaw,2022-10-22
0.41736215,0.58263785,Katlyn Chookagian,Manon Fiorot,2022-10-22
0.36859006,0.63140994,Volkan Oezdemir,Nikita Krylov,2022-10-22
0.63236517,0.36763483,Muhammad Mokaev,Malcolm Gordon,2022-10-22
0.38565135,0.61434865,Karol Rosa,Lina Lansberg,2022-10-22
0.5831851,0.4168149,Armen Petrosyan,AJ Dobson,2022-10-22
0.6732888,0.32671118,Abubakar Nurmagomedov,Gadzhi Omargadzhiev,2022-10-22
0.3888998,0.6111002,Alexa Grasso,Viviane Araujo,2022-10-15
0.44998348,0.5500165,Raphael Assuncao,Victor Henry,2022-10-15
0.7998528,0.2001472,Jordan Wright,Dusko Todorovic,2022-10-15
0.6068908,0.39310917,Joanderson Brito,Lucas Alexander,2022-10-15
0.31791967,0.6820803,Misha Cirkunov,Alonzo Menifield,2022-10-15
0.53582925,0.46417075,Mana Martinez,Brandon Davis,2022-10-15
0.6101662,0.38983384,Nick Maximov,Jacob Malkoun,2022-10-15
0.4479404,0.5520596,Cub Swanson,Jonathan Martinez,2022-10-15
0.70195365,0.29804635,Piera Rodriguez,Sam Hughes,2022-10-15
0.42234582,0.5776542,Mike Jackson,Pete Rodriguez,2022-10-15
0.6487698,0.3512302,Tatsuro Taira,CJ Vergara,2022-10-15
0.5060431,0.49395695,Raoni Barcelos,Trevin Jones,2022-10-01
0.35636073,0.64363927,Sodiq Yusuff,Don Shainis,2022-10-01
0.48804277,0.5119572,Mackenzie Dern,Yan Xiaonan,2022-10-01
0.9133901,0.086609885,Ilir Latifi,Aleksei Oleinik,2022-10-01
0.28207016,0.71792984,Randy Brown,Francisco Trinaldo,2022-10-01
0.5448179,0.45518205,Mike Davis,Viacheslav Borshchev,2022-10-01
0.4339828,0.5660172,John Castaneda,Daniel Santos,2022-10-01
0.7116146,0.28838536,Joaquim Silva,Jesse Ronson,2022-10-01
0.5054918,0.4945082,Krzysztof Jotko,Brendan Allen,2022-10-01
0.4751717,0.5248283,Guido Cannetti,Randy Costa,2022-10-01
0.19868964,0.80131036,Julija Stoliarenko,Chelsea Chandler,2022-10-01
0.42833912,0.5716609,Joe Pyfer,Alen Amedovski,2022-09-17
0.42401046,0.57598954,Tanner Boser,Rodrigo Nascimento,2022-09-17
0.5072098,0.4927902,Cory Sandhagen,Song Yadong,2022-09-17
0.6203054,0.37969458,Trevin Giles,Louis Cosce,2022-09-17
0.47910732,0.5208927,Chidi Njokuani,Gregory Rodrigues,2022-09-17
0.46415216,0.53584784,Damon Jackson,Pat Sabatini,2022-09-17
0.8818009,0.11819914,Andre Fili,Bill Algeo,2022-09-17
0.67456174,0.32543823,Anthony Hernandez,Marc-Andre Barriault,2022-09-17
0.336591,0.663409,Trey Ogden,Daniel Zellhuber,2022-09-17
0.52469105,0.47530895,Denise Gomes,Loma Lookboonmee,2022-09-17
0.5668119,0.4331881,Tony Gravely,Javid Basharat,2022-09-17
0.68088627,0.3191137,Mariya Agapova,Gillian Robertson,2022-09-17
0.29161066,0.70838934,Nikolas Motta,Cameron VanCamp,2022-09-17
0.35862368,0.6413763,Li Jingliang,Daniel Rodriguez,2022-09-10
0.52188516,0.47811484,Jailton Almeida,Anton Turkalj,2022-09-10
0.29594302,0.704057,Denis Tiuliulin,Jamie Pickett,2022-09-10
0.299182,0.700818,Nate Diaz,Tony Ferguson,2022-09-10
0.81481993,0.18518007,Hakeem Dawodu,Julian Erosa,2022-09-10
0.29384935,0.70615065,Irene Aldana,Macy Chiasson,2022-09-10
0.70386684,0.2961332,Johnny Walker,Ion Cutelaba,2022-09-10
0.50544477,0.4945552,Khamzat Chimaev,Kevin Holland,2022-09-10
0.7448642,0.25513577,Jake Collier,Chris Barnett,2022-09-10
0.5981691,0.40183088,Darian Weeks,Yohan Lainesse,2022-09-10
0.62326574,0.3767343,Norma Dumont,Danyelle Wolf,2022-09-10
0.5560771,0.44392288,Chad Anheliger,Alatengheili,2022-09-10
0.74425113,0.25574887,Melissa Martinez,Elise Reed,2022-09-10
0.4499213,0.5500787,Ciryl Gane,Tai Tuivasa,2022-09-03
0.25292867,0.7470713,Abus Magomedov,Dustin Stoltzfus,2022-09-03
0.30996877,0.69003123,Nassourdine Imavov,Joaquin Buckley,2022-09-03
0.09920192,0.9007981,Alessio Di Chirico,Roman Kopylov,2022-09-03
0.45217586,0.54782414,William Gomis,Jarno Errens,2022-09-03
0.55506,0.44493997,Robert Whittaker,Marvin Vettori,2022-09-03
0.73801345,0.26198655,John Makdessi,Nasrat Haqparast,2022-09-03
0.63075984,0.3692402,Charles Jourdain,Nathaniel Wood,2022-09-03
0.7067837,0.2932163,Fares Ziam,Michal Figlak,2022-09-03
0.49471903,0.505281,Khalid Taha,Cristian Quinonez,2022-09-03
0.8030155,0.19698454,Benoit Saint Denis,Gabriel Miranda,2022-09-03
0.41677523,0.5832248,Stephanie Egger,Ailin Perez,2022-09-03
0.59898925,0.40101078,Tyson Pedro,Harry Hunsucker,2022-08-20
0.40444285,0.59555715,Marcin Tybura,Alexandr Romanov,2022-08-20
0.33515674,0.66484326,Jose Aldo,Merab Dvalishvili,2022-08-20
0.29437965,0.70562035,Paulo Costa,Luke Rockhold,2022-08-20
0.27657026,0.72342974,Leonardo Santos,Jared Gordon,2022-08-20
0.49744314,0.50255686,AJ Fletcher,Ange Loosa,2022-08-20
0.65730643,0.3426936,Kamaru Usman,Leon Edwards,2022-08-20
0.5034132,0.49658677,Sean Woodson,Luis Saldana,2022-08-20
0.53079677,0.4692032,Amir Albazi,Francisco Figueiredo,2022-08-20
0.67934126,0.32065874,Wu Yanan,Lucie Pudilova,2022-08-20
0.61333805,0.38666195,Daniel Lacerda,Victor Altamirano,2022-08-20
0.41224378,0.5877562, Aoriqileng,Jay Perrin,2022-08-20
0.27054024,0.72945976,Martin Buday,Lukasz Brzeski,2022-08-13
0.41432542,0.5856746,Marlon Vera,Dominick Cruz,2022-08-13
0.42211092,0.5778891,Yazmin Jauregui,Iasmin Lucindo,2022-08-13
0.15804315,0.84195685,Angela Hill,Loopy Godinez,2022-08-13
0.25816298,0.741837,Devin Clark,Azamat Murzakanov,2022-08-13
0.5179441,0.48205593,Nate Landwehr,David Onama,2022-08-13
0.7872843,0.21271569,Priscila Cachoeira,Ariane Lipski,2022-08-13
0.36000657,0.6399934,Ode Osbourne,Tyson Nam,2022-08-13
0.2515754,0.7484246,Bruno Silva,Gerald Meerschaert,2022-08-13
0.5113723,0.4886277,Jason Witt,Josh Quinlan,2022-08-13
0.28756636,0.71243364,Youssef Zalal,Da'Mon Blackshear,2022-08-13
0.29171985,0.70828015,Gabriel Benitez,Charlie Ontiveros,2022-08-13
0.38992077,0.6100792,Cynthia Calvillo,Nina Nunes,2022-08-13
0.7296213,0.27037868,Augusto Sakai,Serghei Spivac,2022-08-06
0.48312318,0.5168768,Terrance McKinney,Erick Gonzalez,2022-08-06
0.6235226,0.37647742,Sam Alvey,Michal Oleksiejczuk,2022-08-06
0.3588093,0.6411907,Vicente Luque,Geoff Neal,2022-08-06
0.49008805,0.50991195,Mohammed Usman,Zac Pauga,2022-08-06
0.65320534,0.34679466,Thiago Santos,Jamahal Hill,2022-08-06
0.36835635,0.63164365,Bryan Battle,Takashi Sato,2022-08-06
0.8517928,0.14820717,Brogan Walker,Juliana Miller,2022-08-06
0.358092,0.641908,Cory McKenna,Miranda Granger,2022-08-06
0.6130208,0.38697925,Mayra Bueno Silva,Stephanie Egger,2022-08-06
0.2273469,0.7726531,Julianna Pena,Amanda Nunes,2022-07-30
0.49160373,0.50839627,Magomed Ankalaev,Anthony Smith,2022-07-30
0.6691483,0.3308517,Alex Morono,Matthew Semelsberger,2022-07-30
0.33171314,0.66828686,Don'Tale Mayes,Hamdy Abdelwahab,2022-07-30
0.41112667,0.5888733,Derrick Lewis,Sergei Pavlovich,2022-07-30
0.7764904,0.22350961,Brandon Moreno,Kai Kara-France,2022-07-30
0.3829354,0.6170646,Drew Dober,Rafael Alves,2022-07-30
0.22680795,0.77319205,Alexandre Pantoja,Alex Perez,2022-07-30
0.46248013,0.5375199,Nicolae Negumereanu,Ihor Potieria,2022-07-30
0.3683408,0.6316592,Michael Morales,Adam Fugitt,2022-07-30
0.169491,0.830509,Joselyne Edwards,Ji Yeon Kim,2022-07-30
0.2780481,0.7219519,Drakkar Klose,Rafa Garcia,2022-07-30
0.3600455,0.6399545,Orion Cosce,Blood Diamond,2022-07-30
0.43316448,0.5668355,Paul Craig,Volkan Oezdemir,2022-07-23
0.5012098,0.4987902,Paddy Pimblett,Jordan Leavitt,2022-07-23
0.5933268,0.4066732,Molly McCann,Hannah Goldy,2022-07-23
0.5963733,0.40362665,Mason Jones,Ludovit Klein,2022-07-23
0.5184293,0.4815707,Curtis Blaydes,Tom Aspinall,2022-07-23
0.39659178,0.6034082,Nikita Krylov,Alexander Gustafsson,2022-07-23
0.3673538,0.6326462,Marc Diakiese,Damir Hadzovic,2022-07-23
0.63428926,0.36571077,Makwan Amirkhani,Jonathan Pearce,2022-07-23
0.3453405,0.6546595,Jack Hermansson,Chris Curtis,2022-07-23
0.5921633,0.40783668,Muhammad Mokaev,Charles Johnson,2022-07-23
0.58540297,0.41459703,Nathaniel Wood,Charles Rosa,2022-07-23
0.6063215,0.3936785,Jai Herbert,Kyle Nelson,2022-07-23
0.7964629,0.20353708,Mandy Bohm,Victoria Leonardo,2022-07-23
0.33953428,0.6604657,Claudio Silva,Nicolas Dalby,2022-07-23
0.5156558,0.48434418,Michelle Waterson-Gomez,Amanda Lemos,2022-07-16
0.21196473,0.7880353,Shane Burgos,Charles Jourdain,2022-07-16
0.6025046,0.39749542,Matt Schnell,Sumudaerji,2022-07-16
0.53413284,0.46586716,Lauren Murphy,Miesha Tate,2022-07-16
0.5437727,0.45622733,Punahele Soriano,Dalcha Lungiambula,2022-07-16
0.6904409,0.30955908,Li Jingliang,Muslim Salikhov,2022-07-16
0.32595026,0.67404974,Brian Ortega,Yair Rodriguez,2022-07-16
0.43297446,0.56702554,Dustin Jacoby,Da Woon Jung,2022-07-16
0.61941826,0.38058177,Ricky Simon,Jack Shore,2022-07-16
0.17215204,0.82784796,Jessica Penne,Emily Ducote,2022-07-16
0.67541945,0.32458055,Bill Algeo,Herbert Burns,2022-07-16
0.6729903,0.3270097,Dwight Grant,Dustin Stoltzfus,2022-07-16
0.38576764,0.61423236,Rafael Dos Anjos,Rafael Fiziev,2022-07-09
0.3589368,0.6410632,Caio Borralho,Armen Petrosyan,2022-07-09
0.26599967,0.7340003,Antonina Shevchenko,Cortney Casey,2022-07-09
0.67929494,0.32070506,Michael Johnson,Jamie Mullarkey,2022-07-09
0.4773693,0.5226307,Aiemann Zahabi,Ricky Turcios,2022-07-09
0.6629025,0.33709756,David Onama,Garrett Armfield,2022-07-09
0.6287894,0.37121058,Cody Brundage,Tresean Gore,2022-07-09
0.22327769,0.7767223,Douglas Silva de Andrade,Said Nurmagomedov,2022-07-09
0.5238896,0.4761104,Ronnie Lawrence,Saidyokub Kakhramonov,2022-07-09
0.6919025,0.30809745,Kennedy Nzechukwu,Karl Roberson,2022-07-09
0.46862411,0.5313759,Jared Vanderaa,Chase Sherman,2022-07-09
0.49691808,0.5030819,Sean Strickland,Alex Pereira,2022-07-02
0.3868822,0.6131178,Robbie Lawler,Bryan Barberena,2022-07-02
0.40250087,0.59749913,Israel Adesanya,Jared Cannonier,2022-07-02
0.29995853,0.7000415,Pedro Munhoz,Sean O'Malley,2022-07-02
0.38267773,0.61732227,Alexander Volkanovski,Max Holloway,2022-07-02
0.4741127,0.5258873,Ian Garry,Gabe Green,2022-07-02
0.3019523,0.6980477,Jim Miller,Donald Cerrone,2022-07-02
0.59374416,0.40625584,Brad Tavares,Dricus Du Plessis,2022-07-02
0.38129938,0.6187006,Brad Riddell,Jalin Turner,2022-07-02
0.6919782,0.30802175,Uriah Hall,Andre Muniz,2022-07-02
0.54650825,0.45349175,Jessica-Rose Clark,Julija Stoliarenko,2022-07-02
0.599198,0.40080202,Jessica Eye,Maycee Barber,2022-07-02
0.6276524,0.37234762,Neil Magny,Shavkat Rakhmonov,2022-06-25
0.77555025,0.22444972,Nate Maness,Umar Nurmagomedov,2022-06-25
0.38514435,0.61485565,Chris Curtis,Rodolfo Vieira,2022-06-25
0.58826363,0.41173637,Thiago Moises,Christos Giagos,2022-06-25
0.3169279,0.6830721,Arman Tsarukyan,Mateusz Gamrot,2022-06-25
0.64950097,0.35049906,Josh Parisian,Alan Baudot,2022-06-25
0.42902792,0.5709721,Carlos Ulberg,Tafon Nchukwi,2022-06-25
0.73879766,0.2612023,Shayilan Nuerdanbieke,TJ Brown,2022-06-25
0.66415226,0.33584777,Brian Kelleher,Mario Bautista,2022-06-25
0.51152354,0.48847646,Raulian Paiva,Sergey Morozov,2022-06-25
0.40187734,0.59812266,Vanessa Demopoulos,Jinh Yu Frey,2022-06-25
0.30532116,0.69467884,JP Buys,Cody Durden,2022-06-25
0.6580341,0.34196594,Tim Means,Kevin Holland,2022-06-18
0.50734186,0.4926581,Julian Marquez,Gregory Rodrigues,2022-06-18
0.47313803,0.52686197,Damir Ismagulov,Guram Kutateladze,2022-06-18
0.6500538,0.3499462,Court McGee,Jeremiah Wells,2022-06-18
0.6626691,0.33733088,Adrian Yanez,Tony Kelley,2022-06-18
0.6667405,0.33325952,Joaquin Buckley,Albert Duraev,2022-06-18
0.34765923,0.65234077,Calvin Kattar,Josh Emmett,2022-06-18
0.3361507,0.6638493,Jasmine Jasudavicius,Natalia Silva,2022-06-18
0.52923834,0.4707617,Ricardo Ramos,Danny Chavez,2022-06-18
0.62188154,0.37811846,Eddie Wineland,Cody Stamann,2022-06-18
0.53265846,0.46734154,Maria Oliveira,Gloria de Paula,2022-06-18
0.43580335,0.56419665,Phil Hawes,Deron Winn,2022-06-18
0.28792882,0.7120712,Roman Dolidze,Kyle Daukaus,2022-06-18
0.46225578,0.5377442,Jack Della Maddalena,Ramazan Emeev,2022-06-11
0.566845,0.433155,Brendan Allen,Jacob Malkoun,2022-06-11
0.5048203,0.4951797,Andre Fialho,Jake Matthews,2022-06-11
0.33605593,0.66394407,Zhang Weili,Joanna Jedrzejczyk,2022-06-11
0.8060547,0.19394527, Maheshate,Steve Garcia,2022-06-11
0.35310173,0.64689827,Glover Teixeira,Jiri Prochazka,2022-06-11
0.44334042,0.5566596,Valentina Shevchenko,Taila Santos,2022-06-11
0.5917895,0.4082105,Liang Na,Silvana Gomez Juarez,2022-06-11
0.51179695,0.48820302,Ramona Pascual,Joselyne Edwards,2022-06-11
0.78275067,0.21724935,Kyung Ho Kang,Batgerel Danaa,2022-06-11
0.73733836,0.26266164,SeungWoo Choi,Josh Culibao,2022-06-11
0.8568922,0.1431078,Alexander Volkov,Jairzinho Rozenstruik,2022-06-04
0.7037482,0.29625177,Karine Silva,Poliana Botelho,2022-06-04
0.46722502,0.532775,Michael Trizano,Lucas Almeida,2022-06-04
0.4244724,0.5755276,Ode Osbourne,Zarrukh Adashev,2022-06-04
0.8812381,0.11876191,Felice Herrig,Karolina Kowalkiewicz,2022-06-04
0.2735142,0.7264858,Alonzo Menifield,Askar Mozharov,2022-06-04
0.49273294,0.50726706,Dan Ige,Movsar Evloev,2022-06-04
0.15354633,0.84645367,Joe Solecki,Alex Da Silva,2022-06-04
0.35695946,0.64304054,Niklas Stolze,Benoit Saint Denis,2022-06-04
0.36584264,0.63415736,Damon Jackson,Dan Argueta,2022-06-04
0.60803175,0.39196828,Johnny Munoz,Tony Gravely,2022-06-04
0.49478352,0.5052165,Jeff Molina,Zhalgas Zhumagulov,2022-06-04
0.46469903,0.53530097,Rinat Fakhretdinov,Andreas Michailidis,2022-06-04
0.51422596,0.485774,Erin Blanchfield,JJ Aldrich,2022-06-04
0.7335634,0.26643655,Santiago Ponzinibbio,Michel Pereira,2022-05-21
0.5971482,0.4028518,Eryk Anders,JunYong Park,2022-05-21
0.61260915,0.38739085,Holly Holm,Ketlen Vieira,2022-05-21
0.36037135,0.63962865,Joseph Holmes,Alen Amedovski,2022-05-21
0.54779077,0.4522092,Chidi Njokuani,Dusko Todorovic,2022-05-21
0.40728813,0.59271187,Polyana Viana,Tabatha Ricci,2022-05-21
0.2772228,0.7227772,Jailton Almeida,Parker Porter,2022-05-21
0.4553269,0.5446731,Jonathan Martinez,Vince Morales,2022-05-21
0.6439466,0.3560534,Chase Hooper,Felipe Colares,2022-05-21
0.34278566,0.65721434,Omar Morales,Uros Medic,2022-05-21
0.47135556,0.52864444,Elise Reed,Sam Hughes,2022-05-21
0.31459647,0.6854035,Ryan Spann,Ion Cutelaba,2022-05-14
0.60895944,0.39104053,Katlyn Chookagian,Amanda Ribas,2022-05-14
0.42688143,0.57311857,Jan Blachowicz,Aleksandar Rakic,2022-05-14
0.51955193,0.48044807,Davey Grant,Louis Smolka,2022-05-14
0.68092495,0.31907505,Michael Johnson,Alan Patrick,2022-05-14
0.39987957,0.6001204,Jake Hadley,Allan Nascimento,2022-05-14
0.59347904,0.406521,Frank Camacho,Manuel Torres,2022-05-14
0.4077409,0.5922591,Nick Maximov,Andre Petroski,2022-05-14
0.4563114,0.5436886,Tatsuro Taira,Carlos Candelario,2022-05-14
0.48379153,0.51620847,Viviane Araujo,Andrea Lee,2022-05-14
0.5571476,0.4428524,Virna Jandiroba,Angela Hill,2022-05-14
0.59273577,0.4072642,Charles Oliveira,Justin Gaethje,2022-05-07
0.4007293,0.5992707,Rose Namajunas,Carla Esparza,2022-05-07
0.1984986,0.8015014,Michael Chandler,Tony Ferguson,2022-05-07
0.46906418,0.5309358,Francisco Trinaldo,Danny Roberts,2022-05-07
0.5707789,0.4292211,Macy Chiasson,Norma Dumont,2022-05-07
0.40839887,0.59160113,Mauricio Rua,Ovince Saint Preux,2022-05-07
0.73046726,0.26953274,Randy Brown,Khaos Williams,2022-05-07
0.7505101,0.24948993,Brandon Royval,Matt Schnell,2022-05-07
0.42782092,0.5721791,Andre Fialho,Cameron VanCamp,2022-05-07
0.35020185,0.64979815,Blagoy Ivanov,Marcos Rogerio de Lima,2022-05-07
0.43183714,0.56816286,Kleydson Rodrigues,CJ Vergara,2022-05-07
0.85183287,0.14816712,Ariane Carnelossi,Loopy Godinez,2022-05-07
0.59772575,0.40227428,Journey Newson,Fernie Garcia,2022-05-07
0.24939442,0.7506056,Tracy Cortez,Melissa Gatto,2022-05-07
0.54945505,0.45054495,Rob Font,Marlon Vera,2022-04-30
0.77884084,0.22115918,Alexandr Romanov,Chase Sherman,2022-04-30
0.4190415,0.5809585,Andre Fili,Joanderson Brito,2022-04-30
0.36089092,0.6391091,Jared Gordon,Grant Dawson,2022-04-30
0.82254165,0.17745833,Krzysztof Jotko,Gerald Meerschaert,2022-04-30
0.29112875,0.70887125,Andrei Arlovski,Jake Collier,2022-04-30
0.3545915,0.6454085,Daniel Lacerda,Francisco Figueiredo,2022-04-30
0.43794698,0.562053,Darren Elkins,Tristan Connelly,2022-04-30
0.38745683,0.61254317,Gabe Green,Yohan Lainesse,2022-04-30
0.35950512,0.6404949,Gina Mazany,Shanna Young,2022-04-30
0.24139541,0.7586046,Natan Levy,Mike Breeden,2022-04-30
0.45777708,0.5422229,Maycee Barber,Montana De La Rosa,2022-04-23
0.8458259,0.15417407, Aoriqileng,Cameron Else,2022-04-23
0.43273836,0.56726164,Amanda Lemos,Jessica Andrade,2022-04-23
0.42663163,0.5733684,Clay Guida,Claudio Puelles,2022-04-23
0.20614326,0.79385674,Jordan Wright,Marc-Andre Barriault,2022-04-23
0.41728896,0.58271104,Dwight Grant,Sergey Khandozhko,2022-04-23
0.3651417,0.6348583,Tyson Pedro,Ike Villanueva,2022-04-23
0.4876194,0.5123806,Lando Vannata,Charles Jourdain,2022-04-23
0.47177416,0.52822584,Dean Barry,Mike Jackson,2022-04-23
0.20243186,0.79756814,Marcin Prachnio,Philipe Lins,2022-04-23
0.30345607,0.69654393,Preston Parsons,Evan Elder,2022-04-23
0.2722962,0.7277038,Miguel Baeza,Andre Fialho,2022-04-16
0.58401185,0.41598815,Caio Borralho,Gadzhi Omargadzhiev,2022-04-16
0.6222913,0.37770864,Vicente Luque,Belal Muhammad,2022-04-16
